device,datetime,co2,no_people
Aranet4 25247,2024-08-15 07:25:31,421.0,32.45333333333333
Aranet4 25247,2024-08-15 07:30:31,415.0,37.63
Aranet4 25247,2024-08-15 07:35:31,399.0,43.486666666666665
Aranet4 25247,2024-08-15 07:40:31,417.0,42.45333333333333
Aranet4 25247,2024-08-15 07:45:31,418.0,35.69
Aranet4 25247,2024-08-15 07:50:31,386.0,38.42666666666667
Aranet4 25247,2024-08-15 07:55:31,390.0,47.156666666666666
Aranet4 25247,2024-08-15 08:00:31,420.0,61.49666666666667
Aranet4 25247,2024-08-15 08:05:31,404.0,59.92666666666667
Aranet4 25247,2024-08-15 08:10:31,402.0,60.163333333333334
Aranet4 25247,2024-08-15 08:15:31,401.0,65.59
Aranet4 25247,2024-08-15 08:20:31,402.0,66.63666666666667
Aranet4 25247,2024-08-15 08:25:31,386.0,72.36
Aranet4 25247,2024-08-15 08:30:31,374.0,91.74
Aranet4 25247,2024-08-15 08:35:31,400.0,92.02333333333333
Aranet4 25247,2024-08-15 08:40:31,368.0,100.92666666666666
Aranet4 25247,2024-08-15 08:45:31,371.0,101.33666666666667
Aranet4 25247,2024-08-15 08:50:31,360.0,105.81666666666666
Aranet4 25247,2024-08-15 08:55:31,372.0,111.37333333333333
Aranet4 25247,2024-08-15 09:00:31,383.0,102.77666666666667
Aranet4 25247,2024-08-15 09:05:31,386.0,98.28666666666666
Aranet4 25247,2024-08-15 09:10:31,394.0,103.12333333333333
Aranet4 25247,2024-08-15 09:15:31,392.0,104.04333333333334
Aranet4 25247,2024-08-15 09:20:31,367.0,107.64333333333333
Aranet4 25247,2024-08-15 09:25:31,378.0,111.19666666666667
Aranet4 25247,2024-08-15 09:30:31,388.0,103.47666666666667
Aranet4 25247,2024-08-15 09:35:31,360.0,112.45333333333333
Aranet4 25247,2024-08-15 09:40:31,384.0,118.41333333333333
Aranet4 25247,2024-08-15 09:45:31,395.0,114.69333333333333
Aranet4 25247,2024-08-15 09:50:31,371.0,113.89
Aranet4 25247,2024-08-15 09:55:31,393.0,114.13666666666667
Aranet4 25247,2024-08-15 10:00:31,374.0,99.30333333333333
Aranet4 25247,2024-08-15 10:05:31,351.0,101.11
Aranet4 25247,2024-08-15 10:10:31,343.0,104.50666666666666
Aranet4 25247,2024-08-15 10:15:31,373.0,100.71666666666667
Aranet4 25247,2024-08-15 10:20:31,357.0,93.13333333333334
Aranet4 25247,2024-08-15 10:25:31,354.0,100.1
Aranet4 25247,2024-08-15 10:30:31,358.0,96.51
Aranet4 25247,2024-08-15 10:35:31,384.0,84.35666666666667
Aranet4 25247,2024-08-15 10:40:31,368.0,81.17666666666666
Aranet4 25247,2024-08-15 10:45:31,371.0,91.38666666666667
Aranet4 25247,2024-08-15 10:50:31,374.0,86.70666666666666
Aranet4 25247,2024-08-15 10:55:31,359.0,84.61666666666666
Aranet4 25247,2024-08-15 11:00:31,348.0,108.18333333333334
Aranet4 25247,2024-08-15 11:05:31,342.0,110.35
Aranet4 25247,2024-08-15 11:10:31,363.0,108.28
Aranet4 25247,2024-08-15 11:15:31,343.0,100.18666666666667
Aranet4 25247,2024-08-15 11:20:31,334.0,92.58
Aranet4 25247,2024-08-15 11:25:31,352.0,90.43
Aranet4 25247,2024-08-15 11:30:31,330.0,90.54666666666667
Aranet4 25247,2024-08-15 11:35:31,339.0,103.68
Aranet4 25247,2024-08-15 11:40:31,332.0,100.15
Aranet4 25247,2024-08-15 11:45:31,334.0,92.26666666666667
Aranet4 25247,2024-08-15 11:50:31,346.0,77.21666666666667
Aranet4 25247,2024-08-15 11:55:31,341.0,71.26333333333334
Aranet4 25247,2024-08-15 12:00:31,344.0,56.39333333333333
Aranet4 25247,2024-08-15 12:05:31,328.0,56.35666666666667
Aranet4 25247,2024-08-15 12:10:31,315.0,64.74333333333334
Aranet4 25247,2024-08-15 12:15:31,325.0,63.71333333333333
Aranet4 25247,2024-08-15 12:20:31,348.0,73.18333333333334
Aranet4 25247,2024-08-15 12:25:31,335.0,78.55666666666667
Aranet4 25247,2024-08-15 12:30:31,331.0,76.55666666666667
Aranet4 25247,2024-08-15 12:35:31,337.0,77.95333333333333
Aranet4 25247,2024-08-15 12:40:31,343.0,72.84333333333333
Aranet4 25247,2024-08-15 12:45:31,334.0,64.47333333333333
Aranet4 25247,2024-08-15 12:50:31,330.0,63.53666666666667
Aranet4 25247,2024-08-15 12:55:31,335.0,69.05333333333333
Aranet4 25247,2024-08-15 13:00:31,353.0,68.14666666666666
Aranet4 25247,2024-08-15 13:05:31,342.0,66.72666666666667
Aranet4 25247,2024-08-15 13:10:31,335.0,57.39333333333333
Aranet4 25247,2024-08-15 13:15:31,341.0,69.32666666666667
Aranet4 25247,2024-08-15 13:20:31,338.0,64.09
Aranet4 25247,2024-08-15 13:25:31,337.0,62.13333333333333
Aranet4 25247,2024-08-15 13:30:31,338.0,60.49333333333333
Aranet4 25247,2024-08-15 13:35:31,332.0,51.31333333333333
Aranet4 25247,2024-08-15 13:40:31,322.0,56.263333333333335
Aranet4 25247,2024-08-15 13:45:31,341.0,52.68
Aranet4 25247,2024-08-15 13:50:31,331.0,46.35666666666667
Aranet4 25247,2024-08-15 13:55:31,316.0,37.54
Aranet4 25247,2024-08-15 14:00:31,333.0,41.56333333333333
Aranet4 25247,2024-08-15 14:05:31,348.0,39.89666666666667
Aranet4 25247,2024-08-15 14:10:31,336.0,39.67666666666667
Aranet4 25247,2024-08-15 14:15:31,334.0,43.303333333333335
Aranet4 25247,2024-08-15 14:20:31,331.0,39.413333333333334
Aranet4 25247,2024-08-15 14:25:31,323.0,39.17666666666667
Aranet4 25247,2024-08-15 14:30:31,335.0,35.443333333333335
Aranet4 25247,2024-08-15 14:35:31,321.0,33.51
Aranet4 25247,2024-08-15 14:40:31,316.0,37.17333333333333
Aranet4 25247,2024-08-15 14:45:31,331.0,33.07
Aranet4 25247,2024-08-15 14:50:31,333.0,29.366666666666667
Aranet4 25247,2024-08-15 14:55:31,330.0,28.473333333333333
Aranet4 25247,2024-08-15 15:00:31,319.0,30.933333333333334
Aranet4 25247,2024-08-15 15:05:31,321.0,27.29
Aranet4 25247,2024-08-15 15:10:31,330.0,31.38
Aranet4 25247,2024-08-15 15:15:31,320.0,34.70333333333333
Aranet4 25247,2024-08-15 15:20:31,298.0,34.97666666666667
Aranet4 25247,2024-08-15 15:25:31,313.0,39.71666666666667
Aranet4 25247,2024-08-15 15:30:31,324.0,31.776666666666667
Aranet4 25247,2024-08-15 15:35:31,326.0,23.613333333333333
Aranet4 25247,2024-08-15 15:40:31,311.0,24.416666666666668
Aranet4 25247,2024-08-15 15:45:31,334.0,30.333333333333332
Aranet4 25247,2024-08-15 15:50:31,325.0,28.066666666666666
Aranet4 25247,2024-08-15 15:55:31,326.0,26.966666666666665
Aranet4 25247,2024-08-15 16:00:31,316.0,24.27
Aranet4 25247,2024-08-15 16:05:31,316.0,24.526666666666667
Aranet4 25247,2024-08-15 16:10:31,331.0,25.243333333333332
Aranet4 25247,2024-08-15 16:15:31,333.0,30.086666666666666
Aranet4 25247,2024-08-15 16:20:31,327.0,29.866666666666667
Aranet4 25247,2024-08-15 16:25:31,340.0,25.733333333333334
Aranet4 25247,2024-08-15 16:30:31,331.0,26.636666666666667
Aranet4 25247,2024-08-15 16:35:31,316.0,18.696666666666665
Aranet4 25247,2024-08-15 16:40:31,323.0,16.44
Aranet4 25247,2024-08-15 16:45:31,325.0,11.673333333333334
Aranet4 25247,2024-08-15 16:50:31,339.0,5.6866666666666665
Aranet4 25247,2024-08-15 16:55:31,327.0,9.663333333333334
Aranet4 25247,2024-08-15 17:00:31,318.0,12.35
Aranet4 25247,2024-08-15 17:05:31,318.0,13.023333333333333
Aranet4 25247,2024-08-15 17:10:31,328.0,21.36
Aranet4 25247,2024-08-15 17:15:31,316.0,13.616666666666667
Aranet4 25247,2024-08-15 17:20:31,332.0,10.063333333333333
Aranet4 25247,2024-08-15 17:25:31,337.0,18.186666666666667
Aranet4 25247,2024-08-15 17:30:31,314.0,23.526666666666667
Aranet4 25247,2024-08-15 17:35:31,356.0,21.71
Aranet4 25247,2024-08-15 17:40:31,325.0,17.573333333333334
Aranet4 25247,2024-08-15 17:45:31,317.0,12.253333333333334
Aranet4 25247,2024-08-15 17:50:31,325.0,13.423333333333334
Aranet4 25247,2024-08-15 17:55:31,329.0,13.593333333333334
Aranet4 25247,2024-08-16 06:00:30,337.0,0.0
Aranet4 25247,2024-08-16 06:05:30,333.0,5.9
Aranet4 25247,2024-08-16 06:10:30,335.0,6.693333333333333
Aranet4 25247,2024-08-16 06:15:30,351.0,10.346666666666666
Aranet4 25247,2024-08-16 06:20:30,337.0,12.443333333333333
Aranet4 25247,2024-08-16 06:25:30,332.0,13.156666666666666
Aranet4 25247,2024-08-16 06:30:30,336.0,14.57
Aranet4 25247,2024-08-16 06:35:30,345.0,17.886666666666667
Aranet4 25247,2024-08-16 06:40:30,346.0,21.773333333333333
Aranet4 25247,2024-08-16 06:45:30,345.0,19.386666666666667
Aranet4 25247,2024-08-16 06:50:30,346.0,30.0
Aranet4 25247,2024-08-16 06:55:30,360.0,33.63
Aranet4 25247,2024-08-16 07:00:30,348.0,36.63333333333333
Aranet4 25247,2024-08-16 07:05:30,355.0,36.24666666666667
Aranet4 25247,2024-08-16 07:10:30,356.0,39.653333333333336
Aranet4 25247,2024-08-16 07:15:30,358.0,49.59
Aranet4 25247,2024-08-16 07:20:30,359.0,56.89666666666667
Aranet4 25247,2024-08-16 07:25:30,368.0,58.56666666666667
Aranet4 25247,2024-08-16 07:30:30,379.0,54.63333333333333
Aranet4 25247,2024-08-16 07:35:30,375.0,54.00333333333333
Aranet4 25247,2024-08-16 07:40:30,368.0,68.31
Aranet4 25247,2024-08-16 07:45:30,373.0,77.45333333333333
Aranet4 25247,2024-08-16 07:50:30,356.0,81.16
Aranet4 25247,2024-08-16 07:55:30,349.0,82.14333333333333
Aranet4 25247,2024-08-16 08:00:30,364.0,88.23
Aranet4 25247,2024-08-16 08:05:30,375.0,93.31
Aranet4 25247,2024-08-16 08:10:30,389.0,100.61
Aranet4 25247,2024-08-16 08:15:30,385.0,104.17666666666666
Aranet4 25247,2024-08-16 08:20:30,382.0,103.32333333333334
Aranet4 25247,2024-08-16 08:25:30,390.0,102.21666666666667
Aranet4 25247,2024-08-16 08:30:30,360.0,112.27
Aranet4 25247,2024-08-16 08:35:30,363.0,104.78
Aranet4 25247,2024-08-16 08:40:30,382.0,105.00666666666666
Aranet4 25247,2024-08-16 08:45:30,363.0,107.95
Aranet4 25247,2024-08-16 08:50:30,372.0,122.33666666666667
Aranet4 25247,2024-08-16 08:55:30,365.0,127.99
Aranet4 25247,2024-08-16 09:00:30,376.0,130.22333333333333
Aranet4 25247,2024-08-16 09:05:30,400.0,136.43333333333334
Aranet4 25247,2024-08-16 09:10:30,405.0,135.60333333333332
Aranet4 25247,2024-08-16 09:15:30,397.0,127.97
Aranet4 25247,2024-08-16 09:20:30,395.0,128.08
Aranet4 25247,2024-08-16 09:25:30,379.0,137.42666666666668
Aranet4 25247,2024-08-16 09:30:30,370.0,139.75333333333333
Aranet4 25247,2024-08-16 09:35:30,408.0,150.08666666666667
Aranet4 25247,2024-08-16 09:40:30,393.0,153.21
Aranet4 25247,2024-08-16 09:45:30,420.0,144.75
Aranet4 25247,2024-08-16 09:50:30,426.0,132.41666666666666
Aranet4 25247,2024-08-16 09:55:30,373.0,134.8
Aranet4 25247,2024-08-16 10:00:30,364.0,127.01333333333334
Aranet4 25247,2024-08-16 10:05:30,388.0,116.65
Aranet4 25247,2024-08-16 10:10:30,380.0,111.39
Aranet4 25247,2024-08-16 10:15:30,375.0,128.35333333333332
Aranet4 25247,2024-08-16 10:20:30,371.0,126.73666666666666
Aranet4 25247,2024-08-16 10:25:30,365.0,121.61
Aranet4 25247,2024-08-16 10:30:30,404.0,125.48
Aranet4 25247,2024-08-16 10:35:30,398.0,120.51666666666667
Aranet4 25247,2024-08-16 10:40:30,397.0,117.89333333333333
Aranet4 25247,2024-08-16 10:45:30,444.0,122.81333333333333
Aranet4 25247,2024-08-16 10:50:30,441.0,107.33666666666667
Aranet4 25247,2024-08-16 10:55:30,443.0,104.77
Aranet4 25247,2024-08-16 11:00:30,414.0,98.00333333333333
Aranet4 25247,2024-08-16 11:05:30,395.0,94.93666666666667
Aranet4 25247,2024-08-16 11:10:30,399.0,92.10333333333334
Aranet4 25247,2024-08-16 11:15:30,418.0,104.4
Aranet4 25247,2024-08-16 11:20:30,385.0,107.22333333333333
Aranet4 25247,2024-08-16 11:25:30,398.0,97.38
Aranet4 25247,2024-08-16 11:30:30,387.0,96.53
Aranet4 25247,2024-08-16 11:35:30,392.0,90.82333333333334
Aranet4 25247,2024-08-16 11:40:30,390.0,87.18666666666667
Aranet4 25247,2024-08-16 11:45:30,375.0,83.27666666666667
Aranet4 25247,2024-08-16 11:50:30,367.0,89.99
Aranet4 25247,2024-08-16 11:55:30,359.0,89.8
Aranet4 25247,2024-08-16 12:00:30,366.0,81.63666666666667
Aranet4 25247,2024-08-16 12:05:30,372.0,81.03333333333333
Aranet4 25247,2024-08-16 12:10:30,384.0,69.94666666666667
Aranet4 25247,2024-08-16 12:15:30,353.0,69.68333333333334
Aranet4 25247,2024-08-16 12:20:30,321.0,78.35333333333334
Aranet4 25247,2024-08-16 12:25:30,344.0,70.54333333333334
Aranet4 25247,2024-08-16 12:30:30,371.0,72.47666666666667
Aranet4 25247,2024-08-16 12:35:30,345.0,77.68333333333334
Aranet4 25247,2024-08-16 12:40:30,407.0,68.40666666666667
Aranet4 25247,2024-08-16 12:45:30,350.0,70.48333333333333
Aranet4 25247,2024-08-16 12:50:30,395.0,71.31666666666666
Aranet4 25247,2024-08-16 12:55:30,366.0,82.99333333333334
Aranet4 25247,2024-08-16 13:00:30,378.0,73.81333333333333
Aranet4 25247,2024-08-16 13:05:30,344.0,69.11333333333333
Aranet4 25247,2024-08-16 13:10:30,329.0,66.94666666666667
Aranet4 25247,2024-08-16 13:15:30,354.0,50.74333333333333
Aranet4 25247,2024-08-16 13:20:30,325.0,54.72
Aranet4 25247,2024-08-16 13:25:30,336.0,62.76
Aranet4 25247,2024-08-16 13:30:30,338.0,62.77
Aranet4 25247,2024-08-16 13:35:30,334.0,54.096666666666664
Aranet4 25247,2024-08-16 13:40:30,335.0,58.50333333333333
Aranet4 25247,2024-08-16 13:45:30,328.0,65.14
Aranet4 25247,2024-08-16 13:50:30,342.0,52.37
Aranet4 25247,2024-08-16 13:55:30,324.0,45.95
Aranet4 25247,2024-08-16 14:00:30,337.0,43.98
Aranet4 25247,2024-08-16 14:05:30,329.0,42.50666666666667
Aranet4 25247,2024-08-16 14:10:30,348.0,47.56666666666667
Aranet4 25247,2024-08-16 14:15:30,355.0,45.946666666666665
Aranet4 25247,2024-08-16 14:20:30,325.0,46.446666666666665
Aranet4 25247,2024-08-16 14:25:30,336.0,54.903333333333336
Aranet4 25247,2024-08-16 14:30:30,326.0,49.32666666666667
Aranet4 25247,2024-08-16 14:35:30,334.0,45.056666666666665
Aranet4 25247,2024-08-16 14:40:30,336.0,52.586666666666666
Aranet4 25247,2024-08-16 14:45:30,342.0,52.91
Aranet4 25247,2024-08-16 14:50:30,338.0,54.94
Aranet4 25247,2024-08-16 14:55:30,337.0,54.943333333333335
Aranet4 25247,2024-08-16 15:00:30,336.0,53.763333333333335
Aranet4 25247,2024-08-16 15:05:30,343.0,53.39
Aranet4 25247,2024-08-16 15:10:30,341.0,64.89666666666666
Aranet4 25247,2024-08-16 15:15:30,332.0,59.02333333333333
Aranet4 25247,2024-08-16 15:20:30,326.0,55.33
Aranet4 25247,2024-08-16 15:25:30,367.0,50.6
Aranet4 25247,2024-08-16 15:30:30,339.0,49.88333333333333
Aranet4 25247,2024-08-16 15:35:30,321.0,51.516666666666666
Aranet4 25247,2024-08-16 15:40:30,315.0,47.89
Aranet4 25247,2024-08-16 15:45:30,348.0,49.89
Aranet4 25247,2024-08-16 15:50:30,334.0,44.516666666666666
Aranet4 25247,2024-08-16 15:55:30,322.0,37.903333333333336
Aranet4 25247,2024-08-16 16:00:30,362.0,37.333333333333336
Aranet4 25247,2024-08-16 16:05:30,333.0,45.093333333333334
Aranet4 25247,2024-08-16 16:08:22,334.0,45.343023255813954
Aranet4 25247,2024-08-16 16:13:22,339.0,38.95333333333333
Aranet4 25247,2024-08-16 16:18:22,327.0,39.92
Aranet4 25247,2024-08-16 16:23:22,327.0,37.276666666666664
Aranet4 25247,2024-08-16 16:28:22,352.0,35.07666666666667
Aranet4 25247,2024-08-16 16:33:22,355.0,32.086666666666666
Aranet4 25247,2024-08-16 16:38:22,349.0,36.473333333333336
Aranet4 25247,2024-08-16 16:43:22,339.0,30.2
Aranet4 25247,2024-08-16 16:48:22,317.0,24.816666666666666
Aranet4 25247,2024-08-16 16:53:22,328.0,23.486666666666668
Aranet4 25247,2024-08-16 16:58:22,328.0,22.803333333333335
Aranet4 25247,2024-08-16 17:03:22,339.0,18.266666666666666
Aranet4 25247,2024-08-16 17:08:23,328.0,17.169435215946844
Aranet4 25247,2024-08-16 17:13:23,328.0,20.17
Aranet4 25247,2024-08-16 17:18:23,333.0,11.676666666666666
Aranet4 25247,2024-08-16 17:23:23,353.0,15.283333333333333
Aranet4 25247,2024-08-16 17:28:23,331.0,11.203333333333333
Aranet4 25247,2024-08-16 17:33:23,324.0,7.3566666666666665
Aranet4 25247,2024-08-16 17:38:23,346.0,7.93
Aranet4 25247,2024-08-16 17:43:23,331.0,9.856666666666667
Aranet4 25247,2024-08-16 17:48:23,328.0,9.123333333333333
Aranet4 25247,2024-08-16 17:53:23,325.0,6.046666666666667
Aranet4 25247,2024-08-16 17:58:23,326.0,4.956666666666667
Aranet4 25247,2024-08-21 06:03:23,341.0,0.0
Aranet4 25247,2024-08-21 06:08:23,341.0,1.0866666666666667
Aranet4 25247,2024-08-21 06:13:23,329.0,1.7066666666666668
Aranet4 25247,2024-08-21 06:18:23,348.0,1.3233333333333333
Aranet4 25247,2024-08-21 06:23:23,348.0,3.1166666666666667
Aranet4 25247,2024-08-21 06:28:23,325.0,5.286666666666667
Aranet4 25247,2024-08-21 06:33:23,331.0,10.143333333333333
Aranet4 25247,2024-08-21 06:38:23,341.0,10.966666666666667
Aranet4 25247,2024-08-21 06:43:23,342.0,11.853333333333333
Aranet4 25247,2024-08-21 06:48:23,349.0,11.876666666666667
Aranet4 25247,2024-08-21 06:53:23,361.0,17.716666666666665
Aranet4 25247,2024-08-21 06:58:23,365.0,19.053333333333335
Aranet4 25247,2024-08-21 07:03:23,359.0,21.886666666666667
Aranet4 25247,2024-08-21 07:08:23,366.0,21.153333333333332
Aranet4 25247,2024-08-21 07:13:23,346.0,19.513333333333332
Aranet4 25247,2024-08-21 07:18:23,363.0,33.52
Aranet4 25247,2024-08-21 07:23:23,369.0,38.06666666666667
Aranet4 25247,2024-08-21 07:28:23,369.0,45.333333333333336
Aranet4 25247,2024-08-21 07:33:23,355.0,47.3
Aranet4 25247,2024-08-21 07:38:23,375.0,45.72666666666667
Aranet4 25247,2024-08-21 07:43:23,387.0,57.413333333333334
Aranet4 25247,2024-08-21 07:48:23,367.0,63.13666666666666
Aranet4 25247,2024-08-21 07:53:23,372.0,60.16
Aranet4 25247,2024-08-21 07:58:23,375.0,61.60333333333333
Aranet4 25247,2024-08-21 08:03:23,360.0,62.74333333333333
Aranet4 25247,2024-08-21 08:08:23,351.0,64.15666666666667
Aranet4 25247,2024-08-21 08:13:23,353.0,73.87666666666667
Aranet4 25247,2024-08-21 08:18:23,358.0,79.5
Aranet4 25247,2024-08-21 08:23:23,365.0,84.89
Aranet4 25247,2024-08-21 08:28:23,367.0,80.46666666666667
Aranet4 25247,2024-08-21 08:33:23,354.0,89.97666666666667
Aranet4 25247,2024-08-21 08:38:23,380.0,97.67
Aranet4 25247,2024-08-21 08:43:23,350.0,105.07
Aranet4 25247,2024-08-21 08:48:23,362.0,107.94666666666667
Aranet4 25247,2024-08-21 08:53:23,374.0,109.04666666666667
Aranet4 25247,2024-08-21 08:58:23,366.0,99.28
Aranet4 25247,2024-08-21 09:03:23,387.0,110.08666666666667
Aranet4 25247,2024-08-21 09:08:23,384.0,115.05333333333333
Aranet4 25247,2024-08-21 09:13:23,374.0,103.96
Aranet4 25247,2024-08-21 09:18:23,362.0,114.55
Aranet4 25247,2024-08-21 09:23:23,380.0,123.08
Aranet4 25247,2024-08-21 09:28:23,359.0,112.68333333333334
Aranet4 25247,2024-08-21 09:33:23,364.0,108.31333333333333
Aranet4 25247,2024-08-21 09:38:23,369.0,103.5
Aranet4 25247,2024-08-21 09:43:23,374.0,102.85666666666667
Aranet4 25247,2024-08-21 09:48:23,371.0,105.44666666666667
Aranet4 25247,2024-08-21 09:53:23,349.0,97.06
Aranet4 25247,2024-08-21 09:58:23,368.0,106.04333333333334
Aranet4 25247,2024-08-21 10:03:23,367.0,111.23
Aranet4 25247,2024-08-21 10:08:23,371.0,110.48
Aranet4 25247,2024-08-21 10:13:23,374.0,118.7
Aranet4 25247,2024-08-21 10:18:23,357.0,112.44
Aranet4 25247,2024-08-21 10:23:23,372.0,120.55333333333333
Aranet4 25247,2024-08-21 10:28:23,399.0,137.3
Aranet4 25247,2024-08-21 10:33:23,363.0,125.56333333333333
Aranet4 25247,2024-08-21 10:38:23,377.0,111.91333333333333
Aranet4 25247,2024-08-21 10:43:23,384.0,109.08666666666667
Aranet4 25247,2024-08-21 10:48:23,378.0,111.43666666666667
Aranet4 25247,2024-08-21 10:53:23,386.0,114.95666666666666
Aranet4 25247,2024-08-21 10:58:23,384.0,112.07333333333334
Aranet4 25247,2024-08-21 11:03:23,378.0,99.45333333333333
Aranet4 25247,2024-08-21 11:08:23,360.0,86.34333333333333
Aranet4 25247,2024-08-21 11:13:23,381.0,82.56666666666666
Aranet4 25247,2024-08-21 11:18:23,373.0,85.33666666666667
Aranet4 25247,2024-08-21 11:23:23,371.0,93.99666666666667
Aranet4 25247,2024-08-21 11:28:23,406.0,82.53666666666666
Aranet4 25247,2024-08-21 11:33:23,430.0,87.84666666666666
Aranet4 25247,2024-08-21 11:38:23,381.0,86.97666666666667
Aranet4 25247,2024-08-21 11:43:23,374.0,86.57
Aranet4 25247,2024-08-21 11:48:23,387.0,95.22333333333333
Aranet4 25247,2024-08-21 11:53:23,453.0,92.85666666666667
Aranet4 25247,2024-08-21 11:58:23,442.0,109.15333333333334
Aranet4 25247,2024-08-21 12:03:23,442.0,104.88333333333334
Aranet4 25247,2024-08-21 12:08:23,467.0,115.36666666666666
Aranet4 25247,2024-08-21 12:13:23,511.0,100.33666666666667
Aranet4 25247,2024-08-21 12:18:23,342.0,95.87666666666667
Aranet4 25247,2024-08-21 12:23:23,351.0,93.14666666666666
Aranet4 25247,2024-08-21 12:28:23,335.0,80.66333333333333
Aranet4 25247,2024-08-21 12:33:23,351.0,75.06333333333333
Aranet4 25247,2024-08-21 12:38:23,335.0,67.88333333333334
Aranet4 25247,2024-08-21 12:43:23,354.0,70.62
Aranet4 25247,2024-08-21 12:48:23,341.0,66.45
Aranet4 25247,2024-08-21 12:53:23,359.0,60.336666666666666
Aranet4 25247,2024-08-21 12:58:23,337.0,59.77333333333333
Aranet4 25247,2024-08-21 13:03:23,326.0,52.83
Aranet4 25247,2024-08-21 13:08:23,343.0,53.57333333333333
Aranet4 25247,2024-08-21 13:13:23,334.0,51.07
Aranet4 25247,2024-08-21 13:18:23,341.0,58.096666666666664
Aranet4 25247,2024-08-21 13:23:23,343.0,61.72
Aranet4 25247,2024-08-21 13:28:23,347.0,61.88
Aranet4 25247,2024-08-21 13:33:23,335.0,64.37333333333333
Aranet4 25247,2024-08-21 13:38:23,354.0,61.72
Aranet4 25247,2024-08-21 13:43:23,337.0,68.16333333333333
Aranet4 25247,2024-08-21 13:48:23,332.0,58.803333333333335
Aranet4 25247,2024-08-21 13:53:23,329.0,60.98
Aranet4 25247,2024-08-21 13:58:23,322.0,54.906666666666666
Aranet4 25247,2024-08-21 14:03:23,335.0,43.95
Aranet4 25247,2024-08-21 14:08:23,336.0,37.96666666666667
Aranet4 25247,2024-08-21 14:13:23,342.0,39.233333333333334
Aranet4 25247,2024-08-21 14:18:23,332.0,43.96666666666667
Aranet4 25247,2024-08-21 14:23:23,333.0,41.763333333333335
Aranet4 25247,2024-08-21 14:28:23,350.0,39.803333333333335
Aranet4 25247,2024-08-21 14:33:23,366.0,45.07666666666667
Aranet4 25247,2024-08-21 14:38:23,339.0,51.17
Aranet4 25247,2024-08-21 14:43:23,324.0,52.04333333333334
Aranet4 25247,2024-08-21 14:48:23,322.0,50.79666666666667
Aranet4 25247,2024-08-21 14:53:23,331.0,45.18666666666667
Aranet4 25247,2024-08-21 14:56:00,337.0,42.961783439490446
Aranet4 25247,2024-08-21 15:01:00,333.0,46.86
Aranet4 25247,2024-08-21 15:06:00,327.0,42.38666666666666
Aranet4 25247,2024-08-21 15:11:00,325.0,44.233333333333334
Aranet4 25247,2024-08-21 15:16:00,335.0,38.33
Aranet4 25247,2024-08-21 15:21:00,341.0,31.85333333333333
Aranet4 25247,2024-08-21 15:26:00,335.0,30.776666666666667
Aranet4 25247,2024-08-21 15:31:00,320.0,27.436666666666667
Aranet4 25247,2024-08-21 15:36:00,335.0,30.913333333333334
Aranet4 25247,2024-08-21 15:41:00,324.0,43.66
Aranet4 25247,2024-08-21 15:46:00,353.0,42.343333333333334
Aranet4 25247,2024-08-21 15:51:00,324.0,37.52333333333333
Aranet4 25247,2024-08-21 15:56:00,320.0,40.903333333333336
Aranet4 25247,2024-08-21 16:01:00,330.0,41.223333333333336
Aranet4 25247,2024-08-21 16:06:00,334.0,47.52
Aranet4 25247,2024-08-21 16:11:00,343.0,43.54333333333334
Aranet4 25247,2024-08-21 16:16:00,336.0,40.71666666666667
Aranet4 25247,2024-08-21 16:21:00,335.0,28.813333333333333
Aranet4 25247,2024-08-21 16:26:00,330.0,21.183333333333334
Aranet4 25247,2024-08-21 16:31:00,330.0,14.073333333333334
Aranet4 25247,2024-08-21 16:36:00,330.0,16.663333333333334
Aranet4 25247,2024-08-21 16:41:00,320.0,16.453333333333333
Aranet4 25247,2024-08-21 16:46:00,332.0,19.013333333333332
Aranet4 25247,2024-08-21 16:51:00,332.0,25.64
Aranet4 25247,2024-08-21 16:56:00,311.0,23.096666666666668
Aranet4 25247,2024-08-21 17:01:00,341.0,23.55
Aranet4 25247,2024-08-21 17:06:00,329.0,19.363333333333333
Aranet4 25247,2024-08-21 17:11:00,333.0,20.043333333333333
Aranet4 25247,2024-08-21 17:16:00,318.0,16.246666666666666
Aranet4 25247,2024-08-21 17:21:00,331.0,9.856666666666667
Aranet4 25247,2024-08-21 17:26:00,324.0,11.3
Aranet4 25247,2024-08-21 17:31:00,326.0,14.683333333333334
Aranet4 25247,2024-08-21 17:36:00,333.0,15.61
Aranet4 25247,2024-08-21 17:41:00,330.0,10.146666666666667
Aranet4 25247,2024-08-21 17:46:00,341.0,22.036666666666665
Aranet4 25247,2024-08-21 17:51:00,333.0,20.02
Aranet4 25247,2024-08-21 17:56:00,333.0,21.403333333333332
Aranet4 25247,2024-08-22 06:01:00,372.0,0.0
Aranet4 25247,2024-08-22 06:06:00,367.0,7.366666666666666
Aranet4 25247,2024-08-22 06:11:00,356.0,4.38
Aranet4 25247,2024-08-22 06:16:00,351.0,3.0733333333333333
Aranet4 25247,2024-08-22 06:21:00,369.0,6.12
Aranet4 25247,2024-08-22 06:26:00,352.0,6.1066666666666665
Aranet4 25247,2024-08-22 06:31:00,339.0,2.6
Aranet4 25247,2024-08-22 06:36:00,339.0,6.986666666666666
Aranet4 25247,2024-08-22 06:41:00,364.0,10.523333333333333
